Address,Count,Zipcode,Type,Owner Occ?,Purchase Amt,Amount Mortgaged,% Borrowed,Mtg Tx Pd,Mansion Tax Pd,New Sales Tax Amount,Population,Median Age,Household Income,Per Capita Income,Median Gross Rent,Poverty Count,Poverty Rate
13842 60TH AVE,1,11355,SFR,1.0,735000.0,0.0,0.0,0.0,0.0,32619.300000000003,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
13915 58TH AVE,1,11355,SFR,1.0,920000.0,0.0,0.0,0.0,0.0,40829.600000000006,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5718 142ND ST,1,11355,SFR,1.0,1188000.0,0.0,0.0,0.0,11880.0,52723.44,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5722 142ND ST,1,11355,SFR,1.0,1180000.0,900000.0,76.27118644067797,17550.0,11800.0,52368.4,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
13932 58TH AVE,1,11355,SFR,1.0,1105000.0,300000.0,27.149321266968325,5400.0,11050.0,49039.9,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14027 58TH RD,1,11355,SFR,1.0,810000.0,0.0,0.0,0.0,0.0,35947.8,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14005 58TH RD,1,11355,SFR,1.0,1222000.0,611000.0,50.0,11914.5,12220.0,54232.36,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14107 59TH AVE,1,11355,SFR,1.0,692000.0,0.0,0.0,0.0,0.0,30710.960000000003,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5706 146TH ST,1,11355,SFR,1.0,990000.0,210000.0,21.21212121212121,3780.0,0.0,43936.2,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5828 146TH ST,1,11355,SFR,1.0,1325000.0,662500.0,50.0,12918.75,13250.0,58803.50000000001,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14222 58TH RD,1,11355,SFR,1.0,1300000.0,647000.0,49.76923076923077,12616.5,13000.0,57694.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14618 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,535000.0,321000.0,60.0,5778.0,0.0,23743.300000000003,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14616 58TH AVE,1,11355,SFR,1.0,1650000.0,936000.0,56.72727272727273,18252.0,16500.0,73227.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14635 58TH RD,1,11355,SFR,1.0,950000.0,0.0,0.0,0.0,0.0,42161.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14613 58TH RD,1,11355,SFR,1.0,998888.0,499000.0,49.955550572236326,8982.0,0.0,44330.64944,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14621 59TH AVE,1,11355,SFR,1.0,930000.0,550000.0,59.13978494623656,10725.0,0.0,41273.4,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14617 60TH AVE,1,11355,SFR,1.0,620000.0,0.0,0.0,0.0,0.0,27515.6,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14636 60TH AVE,1,11355,SFR,1.0,730000.0,0.0,0.0,0.0,0.0,32397.4,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14650 60TH AVE,1,11355,SFR,1.0,875000.0,300000.0,34.285714285714285,5400.0,0.0,38832.5,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14841 58TH AVE,1,11355,SFR,1.0,903000.0,560000.0,62.01550387596899,10920.0,0.0,40075.14,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14829 58TH AVE,1,11355,SFR,1.0,608000.0,185000.0,30.427631578947366,3329.9999999999995,0.0,26983.04,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14820 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,800000.0,300000.0,37.5,5400.0,0.0,35504.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14834 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,900000.0,540000.0,60.0,10530.0,0.0,39942.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14835 58TH RD,1,11355,SFR,1.0,885000.0,430000.0,48.58757062146893,7739.999999999999,0.0,39276.3,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14832 58TH AVE,1,11355,SFR,1.0,575000.0,0.0,0.0,0.0,0.0,25518.5,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14844 58TH AVE,1,11355,SFR,1.0,655000.0,0.0,0.0,0.0,0.0,29068.9,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14816 58TH RD,1,11355,SFR,1.0,920000.0,500000.0,54.34782608695652,9750.0,0.0,40829.600000000006,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14828 58TH RD,1,11355,SFR,1.0,573000.0,435000.0,75.91623036649214,7829.999999999999,0.0,25429.74,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14851 60TH AVE,1,11355,SFR,1.0,650000.0,475000.0,73.07692307692307,8550.0,0.0,28847.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14827 60TH AVE,1,11355,SFR,1.0,863000.0,431500.0,50.0,7766.999999999999,0.0,38299.94,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14837 60TH AVE,1,11355,SFR,1.0,860000.0,602000.0,70.0,11739.0,0.0,38166.8,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14835 60TH AVE,1,11355,SFR,1.0,608000.0,315000.0,51.80921052631579,5670.0,0.0,26983.04,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14825 60TH AVE,1,11355,SFR,1.0,650000.0,350000.0,53.84615384615385,6299.999999999999,0.0,28847.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14829 60TH AVE,1,11355,SFR,1.0,883000.0,383000.0,43.37485843714609,6893.999999999999,0.0,39187.54,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14810 59TH AVE,1,11355,SFR,1.0,1200000.0,720000.0,60.0,14040.0,12000.0,53256.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14822 60TH AVE,1,11355,SFR,1.0,660000.0,396000.0,60.0,7127.999999999999,0.0,29290.800000000003,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14862 60TH AVE,1,11355,SFR,1.0,920000.0,540000.0,58.69565217391305,10530.0,0.0,40829.600000000006,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15056 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,960000.0,530000.0,55.208333333333336,10335.0,0.0,42604.8,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15067 58TH AVE,1,11355,SFR,1.0,980000.0,480000.0,48.97959183673469,8640.0,0.0,43492.4,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15061 58TH AVE,1,11355,SFR,1.0,900000.0,0.0,0.0,0.0,0.0,39942.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15029 58TH AVE,1,11355,SFR,1.0,880000.0,0.0,0.0,0.0,0.0,39054.4,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15017 58TH AVE,1,11355,SFR,1.0,785000.0,392500.0,50.0,7064.999999999999,0.0,34838.3,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15024 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,860000.0,516000.0,60.0,10062.0,0.0,38166.8,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15063 58TH RD,1,11355,SFR,1.0,1105000.0,450000.0,40.723981900452486,8099.999999999999,11050.0,49039.9,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15061 58TH RD,1,11355,SFR,1.0,850000.0,510000.0,60.0,9945.0,0.0,37723.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15045 58TH RD,1,11355,SFR,1.0,705000.0,250000.0,35.46099290780142,4500.0,0.0,31287.9,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15052 58TH AVE,1,11355,SFR,1.0,950000.0,570000.0,60.0,11115.0,0.0,42161.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5839 150TH ST,1,11355,SFR,1.0,872000.0,610000.0,69.95412844036697,11895.0,0.0,38699.36,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15047 60TH AVE,1,11355,SFR,1.0,706000.0,353000.0,50.0,6353.999999999999,0.0,31332.28,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15029 60TH AVE,1,11355,SFR,1.0,750000.0,0.0,0.0,0.0,0.0,33285.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15033 60TH AVE,1,11355,SFR,1.0,990000.0,495000.0,50.0,8910.0,0.0,43936.2,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5907 150TH ST,1,11355,SFR,1.0,990000.0,400000.0,40.4040404040404,7199.999999999999,0.0,43936.2,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15317 58TH AVE,1,11355,SFR,1.0,920000.0,550000.0,59.78260869565217,10725.0,0.0,40829.600000000006,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15319 58TH AVE,1,11355,SFR,1.0,830000.0,200000.0,24.09638554216868,3599.9999999999995,0.0,36835.4,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15316 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,840000.0,435000.0,51.78571428571429,7829.999999999999,0.0,37279.2,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15332 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,880000.0,528000.0,60.0,10296.0,0.0,39054.4,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15307 58TH AVE,1,11355,SFR,1.0,695000.0,417000.0,60.0,7505.999999999999,0.0,30844.1,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15347 58TH RD,1,11355,SFR,1.0,855000.0,675000.0,78.94736842105263,13162.5,0.0,37944.9,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15325 58TH RD,1,11355,SFR,1.0,860000.0,430000.0,50.0,7739.999999999999,0.0,38166.8,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15308 58TH AVE,1,11355,SFR,1.0,710000.0,390000.0,54.929577464788736,7019.999999999999,0.0,31509.800000000003,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15332 58TH AVE,1,11355,SFR,1.0,555000.0,330000.0,59.45945945945946,5940.0,0.0,24630.9,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15340 58TH AVE,1,11355,SFR,1.0,800000.0,498000.0,62.25000000000001,8964.0,0.0,35504.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15338 58TH RD,1,11355,SFR,1.0,955000.0,425000.0,44.50261780104712,7649.999999999999,0.0,42382.9,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15417 58TH AVE,1,11355,SFR,1.0,863000.0,510000.0,59.09617612977984,9945.0,0.0,38299.94,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15409 58TH AVE,1,11355,SFR,1.0,700000.0,340000.0,48.57142857142857,6119.999999999999,0.0,31066.000000000004,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15419 58TH AVE,1,11355,SFR,1.0,915000.0,0.0,0.0,0.0,0.0,40607.7,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15416 BOOTH MEMORIAL AVE,1,11355,SFR,1.0,890000.0,712000.0,80.0,13884.0,0.0,39498.2,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15404 58TH AVE,1,11355,SFR,1.0,823000.0,493000.0,59.902794653705946,8874.0,0.0,36524.740000000005,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15420 58TH AVE,1,11355,SFR,1.0,900000.0,490000.0,54.44444444444444,8820.0,0.0,39942.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15421 59TH AVE,1,11355,SFR,1.0,700000.0,445000.0,63.57142857142857,8009.999999999999,0.0,31066.000000000004,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
15408 58TH RD,1,11355,SFR,1.0,878000.0,400000.0,45.55808656036447,7199.999999999999,0.0,38965.64,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5730 156TH ST,1,11355,SFR,1.0,928000.0,600000.0,64.65517241379311,11700.0,0.0,41184.64,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5744 156TH ST,1,11355,SFR,1.0,910000.0,637000.0,70.0,12421.5,0.0,40385.8,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5819 155TH ST,1,11355,SFR,1.0,820000.0,450000.0,54.87804878048781,8099.999999999999,0.0,36391.600000000006,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5837 155TH ST,1,11355,SFR,1.0,835000.0,625000.0,74.8502994011976,12187.5,0.0,37057.3,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5732 157TH ST,1,11355,SFR,1.0,1750000.0,0.0,0.0,0.0,17500.0,77665.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5745 157TH ST,1,11355,SFR,1.0,1950000.0,700000.0,35.8974358974359,13650.0,19500.0,86541.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5916 154TH PL,1,11355,SFR,1.0,950000.0,546000.0,57.47368421052632,10647.0,0.0,42161.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5917 155TH ST,1,11355,SFR,1.0,790000.0,474000.0,60.0,8532.0,0.0,35060.200000000004,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5918 156TH ST,1,11355,SFR,1.0,920000.0,644000.0,70.0,12558.0,0.0,40829.600000000006,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5941 156TH ST,1,11355,SFR,1.0,800000.0,430000.0,53.75,7739.999999999999,0.0,35504.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
5933 156TH ST,1,11355,SFR,1.0,912000.0,456000.0,50.0,8208.0,0.0,40474.560000000005,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14220 FRANKLIN AVE 2C,1,11355,CND,1.0,560000.0,0.0,0.0,0.0,0.0,24852.800000000003,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14220 FRANKLIN AVE 5S,1,11355,CND,1.0,600000.0,360000.0,60.0,6479.999999999999,0.0,26628.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
24 LEONARD ST 4,1,10013,CND,1.0,14700000.0,8880000.0,60.40816326530612,173160.0,147000.0,652386.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
473 BROADWAY 7E,1,10013,CND,1.0,4100000.0,0.0,0.0,0.0,41000.0,181958.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
565 BROOME ST N10B,1,10013,CND,1.0,1250000.0,0.0,0.0,0.0,12500.0,55475.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
565 BROOME ST S11C,1,10013,CND,1.0,4160000.0,3328000.0,80.0,64896.0,41600.0,184620.8,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
565 BROOME ST S7C,1,10013,CND,1.0,4150000.0,0.0,0.0,0.0,41500.0,184177.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
108 LEONARD ST 5I,1,10013,CND,1.0,2050000.0,0.0,0.0,0.0,20500.0,90979.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
108 LEONARD ST 11K,1,10013,CND,1.0,1950000.0,0.0,0.0,0.0,19500.0,86541.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
91 LEONARD ST 2D,1,10013,CND,1.0,3050000.0,0.0,0.0,0.0,30500.0,135359.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
91 LEONARD ST 4B,1,10013,CND,1.0,1625000.0,0.0,0.0,0.0,16250.0,72117.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
91 LEONARD ST 4H,1,10013,CND,1.0,1465000.0,1000000.0,68.25938566552901,19500.0,14650.0,65016.7,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
91 LEONARD ST 12F,1,10013,CND,1.0,3753200.0,2500000.0,66.60982628157306,48750.0,37532.0,166567.016,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
91 LEONARD ST 12G,1,10013,CND,1.0,2950000.0,2000000.0,67.79661016949152,39000.0,29500.0,130921.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
570 BROOME ST 4C,1,10013,CND,1.0,2050000.0,1640000.0,80.0,31980.0,20500.0,90979.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
570 BROOME ST 16A,1,10013,CND,1.0,2965000.0,0.0,0.0,0.0,29650.0,131586.7,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
570 BROOME ST 21B,1,10013,CND,1.0,2800000.0,0.0,0.0,0.0,28000.0,124264.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
570 BROOME ST 22A,1,10013,CND,1.0,3435000.0,2061000.0,60.0,40189.5,34350.0,152445.30000000002,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
13317 SANFORD AVE 4B,1,11355,CND,1.0,330888.0,0.0,0.0,0.0,0.0,14684.80944,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
13232 MAPLE AVE 3B,1,11355,CND,1.0,510297.0,250000.0,48.9910777449211,4500.0,0.0,22646.98086,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
72 READE ST 2N,1,10007,CND,1.0,5750000.0,0.0,0.0,0.0,57500.0,255185.00000000003,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
13620 BOOTH MEMORIAL AVE 3J,1,11355,CND,1.0,610950.0,300000.0,49.10385465259023,5400.0,0.0,27113.961000000003,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14220 FRANKLIN AVE 4C,1,11355,CND,1.0,450000.0,0.0,0.0,0.0,0.0,19971.0,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
14220 FRANKLIN AVE 5T,1,11355,CND,1.0,470000.0,329000.0,70.0,5922.0,0.0,20858.6,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
13240 SANFORD AVE 3G,1,11355,CND,1.0,565000.0,339000.0,60.0,6101.999999999999,0.0,25074.7,79495.0,46.2,52658.0,28128.0,1625.0,16259.0,20.452858670356623
570 BROOME ST 9C,1,10013,CND,1.0,1287500.0,1030000.0,80.0,20085.0,12875.0,57139.25,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
1 RIVER TER 3T,1,10282,CND,1.0,3380000.0,0.0,0.0,0.0,33800.0,150004.40000000002,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 5C,1,10282,CND,1.0,1765000.0,1050000.0,59.490084985835686,20475.0,17650.0,78330.70000000001,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 5A,1,10282,CND,1.0,2030000.0,450613.0,22.19768472906404,8111.034,20300.0,90091.4,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 5E,1,10282,CND,1.0,1775000.0,1500000.0,84.50704225352112,29250.0,17750.0,78774.5,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 7K,1,10282,CND,1.0,1300000.0,845000.0,65.0,16477.5,13000.0,57694.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 10R,1,10282,CND,1.0,4600000.0,2990000.0,65.0,58305.0,46000.0,204148.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 11F,1,10282,CND,1.0,3169683.0,2160000.0,68.145615823412,42120.0,31696.83,140670.53154,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 12J,1,10282,CND,1.0,4800000.0,0.0,0.0,0.0,48000.0,213024.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
2 RIVER TER 15A,1,10282,CND,1.0,2495000.0,0.0,0.0,0.0,24950.0,110728.1,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
1 RIVER TER 18A,1,10282,CND,1.0,2500000.0,1750000.0,70.0,34125.0,25000.0,110950.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 4B,1,10282,CND,1.0,1995000.0,1000000.0,50.125313283208015,19500.0,19950.0,88538.1,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 8E,1,10282,CND,1.0,2925000.0,2047500.0,70.0,39926.25,29250.0,129811.5,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 9R,1,10282,CND,1.0,2050000.0,559076.0,27.272,10901.982,20500.0,90979.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 10C,1,10282,CND,1.0,5000000.0,0.0,0.0,0.0,50000.0,221900.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 10L,1,10282,CND,1.0,4025000.0,0.0,0.0,0.0,40250.0,178629.5,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 12C,1,10282,CND,1.0,4650000.0,3255000.0,70.0,63472.5,46500.0,206367.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 17S,1,10282,CND,1.0,2795000.0,1100000.0,39.35599284436494,21450.0,27950.0,124042.1,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 20E,1,10282,CND,1.0,2700000.0,1300000.0,48.14814814814815,25350.0,27000.0,119826.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
212 WARREN ST 25E,1,10282,CND,1.0,2800000.0,0.0,0.0,0.0,28000.0,124264.0,6450.0,38.7,250001.0,190521.0,3501.0,373.0,5.782945736434108
200 RIVERSIDE BLVD 302,1,10069,CND,1.0,930000.0,647201.0,69.59150537634409,12620.4195,0.0,41273.4,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 307,1,10069,CND,1.0,855000.0,637500.0,74.56140350877193,12431.25,0.0,37944.9,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 406,1,10069,CND,1.0,890000.0,786625.0,88.38483146067416,15339.1875,0.0,39498.2,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 410,1,10069,CND,1.0,1381000.0,625000.0,45.25706010137581,12187.5,13810.0,61288.780000000006,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 311,1,10069,CND,1.0,945000.0,0.0,0.0,0.0,0.0,41939.100000000006,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 7A,1,10069,CND,1.0,2075000.0,1763750.0,85.0,34393.125,20750.0,92088.5,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 8A,1,10069,CND,1.0,2100000.0,1470000.0,70.0,28665.0,21000.0,93198.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 14A,1,10069,CND,1.0,2400000.0,0.0,0.0,0.0,24000.0,106512.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 21A-T,1,10069,CND,1.0,2800000.0,2519720.0,89.99000000000001,49134.54,28000.0,124264.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 25A,1,10069,CND,1.0,2500000.0,0.0,0.0,0.0,25000.0,110950.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 14B,1,10069,CND,1.0,1050000.0,0.0,0.0,0.0,10500.0,46599.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 17B,1,10069,CND,1.0,1050000.0,0.0,0.0,0.0,10500.0,46599.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 39B,1,10069,CND,1.0,3500000.0,2800000.0,80.0,54600.0,35000.0,155330.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 45B,1,10069,CND,1.0,3985000.0,3188000.0,80.0,62166.0,39850.0,176854.30000000002,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 44B,1,10069,CND,1.0,3600000.0,2340000.0,65.0,45630.0,36000.0,159768.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 5C-T,1,10069,CND,1.0,1575000.0,0.0,0.0,0.0,15750.0,69898.5,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 4C,1,10069,CND,1.0,1200000.0,0.0,0.0,0.0,12000.0,53256.0,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 20C,1,10069,CND,1.0,1450000.0,1000000.0,68.96551724137932,19500.0,14500.0,64351.00000000001,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 35C,1,10069,CND,1.0,1945000.0,0.0,0.0,0.0,19450.0,86319.1,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 40C,1,10069,CND,1.0,2320000.0,0.0,0.0,0.0,23200.0,102961.6,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 41C,1,10069,CND,1.0,2248888.0,0.0,0.0,0.0,22488.88,99805.64944,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
200 RIVERSIDE BLVD 44C,1,10069,CND,1.0,2280000.0,1000000.0,43.85964912280701,19500.0,22800.0,101186.4,6259.0,40.0,197680.0,148668.0,3286.0,1493.0,23.85365074293018
